budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
125000000,131631,en,The Hunger Games: Mockingjay - Part 1,206.227151,2014/11/18,752100229,123,Released,Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,6.6,5584
125000000,591,en,The Da Vinci Code,45.313197,2006/5/17,767820459,149,Released,Seek the truth.,The Da Vinci Code,6.5,2704
103000000,172385,en,Rio 2,42.40024,2014/3/19,500188435,102,Released,"He's villainous, she's venomous.",Rio 2,6.3,978
110000000,36658,en,X2,2.871739,2003/4/24,407711549,133,Released,The time has come for those who are different to stand united.,X2,6.8,3506
125000000,51497,en,Fast Five,7.255718,2011/4/20,626137675,130,Released,Get the Fifth Gear.,Fast Five,7.1,2438
125000000,58574,en,Sherlock Holmes: A Game of Shadows,81.499621,2011/11/22,334615000,129,Released,The game is afoot.,Sherlock Holmes: A Game of Shadows,7,3886
125000000,18823,en,Clash of the Titans,47.686442,2010/4/1,232713139,106,Released,Titans will clash.,Clash of the Titans,5.6,2233
65000000,861,en,Total Recall,43.129703,1990/6/1,261317921,113,Released,"They stole his mind, now he wants it back.",Total Recall,7.1,1710
160000000,1911,en,The 13th Warrior,27.220157,1999/8/27,61698899,102,Released,Prey for the living.,The 13th Warrior,6.4,510
130000000,49040,en,The Bourne Legacy,90.33681,2012/8/8,276572938,120,Released,There Was Never Just One,The Bourne Legacy,6,2651
125000000,415,en,Batman & Robin,50.073575,1997/6/20,238207122,125,Released,Strength. Courage. Honor. And loyalty.,Batman & Robin,4.2,1418
123000000,8871,en,How the Grinch Stole Christmas,45.419668,2000/11/17,345141403,104,Released,He puts the mean in green.,How the Grinch Stole Christmas,6.2,1386
125000000,435,en,The Day After Tomorrow,41.380094,2004/5/26,544272402,124,Released,Where will you be?,The Day After Tomorrow,6.2,2392
125000000,955,en,Mission: Impossible II,54.931334,2000/5/24,546388105,123,Released,Expect the impossible again.,Mission: Impossible II,5.9,1928
120000000,2133,en,The Perfect Storm,25.752118,2000/3/15,325756637,130,Released,The storm is coming.,The Perfect Storm,6.2,597
130000000,1979,en,4: Rise of the Silver Surfer,60.810723,2007/6/13,289047763,92,Released,Discover the secret of the Surfer.,Fantastic 4: Rise of the Silver Surfer,5.4,2589
120000000,87827,en,Life of Pi,51.328145,2012/11/20,609016565,127,Released,Believe The Unbelievable,Life of Pi,7.2,5797
110000000,1250,en,Ghost Rider,46.834704,2007/2/16,228738393,114,Released,Hell Is About To Be Unleashed,Ghost Rider,5.2,1712
120000000,324668,en,Jason Bourne,62.641286,2016/7/27,415484914,123,Released,You know his name,Jason Bourne,5.9,2341
120000000,9471,en,Charlie's Angels: Full Throttle,33.616115,2003/6/27,259175788,106,Released,This summer the Angels are back.,Charlie's Angels: Full Throttle,5.2,914
130000000,70981,en,Prometheus,68.889395,2012/5/30,403170142,124,Released,The Search for Our Beginning Could Lead to Our End.,Prometheus,6.3,5080
120000000,10996,en,Stuart Little 2,27.990284,2002/7/19,169956806,78,Released,A Little Goes A Long Way,Stuart Little 2,5.4,613
115000000,68724,en,Elysium,67.33767,2013/8/7,286140700,109,Released,He can save us all.,Elysium,6.4,3439
105000000,2789,en,The Chronicles of Riddick,27.835436,2004/6/11,115772733,119,Released,All the power in the universe can't change destiny,The Chronicles of Riddick,6.3,1570
120000000,97020,en,RoboCop,66.757869,2014/1/30,242688965,102,Released,We've got the future under control.,RoboCop,5.7,2342
120000000,7459,en,Speed Racer,17.060695,2008/5/9,93945766,135,Released,Go!,Speed Racer,5.7,354
120000000,42888,en,How Do You Know,11.137655,2010/12/17,48668907,121,Released,How do you know it's love?,How Do You Know,4.9,223
117000000,37834,en,Knight and Day,44.906918,2010/6/15,261930431,109,Released,Every Hit Man Deserves a Second Shot!,Knight and Day,5.9,1547
120000000,75612,en,Oblivion,67.698004,2013/4/10,286168572,124,Released,Earth is a memory worth fighting for,Oblivion,6.4,4800
113000000,1895,en,Star Wars: Episode III - Revenge of the Sith,44.108427,2005/5/17,850000000,140,Released,The saga is complete.,Star Wars: Episode III - Revenge of the Sith,7.1,4116
120000000,1894,en,Star Wars: Episode II - Attack of the Clones,43.987061,2002/5/15,649398328,142,Released,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,Star Wars: Episode II - Attack of the Clones,6.4,3992
115000000,585,en,"Monsters, Inc.",106.815545,2001/11/1,562816256,92,Released,We Scare Because We Care.,"Monsters, Inc.",7.5,5996
120000000,76170,en,The Wolverine,15.953444,2013/7/23,415440673,126,Released,"When he's most vulnerable, he's most dangerous.",The Wolverine,6.3,4053
115000000,1893,en,Star Wars: Episode I - The Phantom Menace,54.035265,1999/5/19,924317558,136,Released,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,Star Wars: Episode I - The Phantom Menace,6.3,4432
135000000,49519,en,The Croods,64.183321,2013/3/20,585178928,98,Released,Meet the first modern family.,The Croods,6.8,2399
97250400,2395,fr,Astérix aux Jeux Olympiques,20.344364,2008/1/13,132900000,116,Released,,Asterix at the Olympic Games,5,471
115000000,12100,en,Windtalkers,18.714197,2002/6/14,77628265,134,Released,Honor Was Their Code.,Windtalkers,5.8,341
115000000,290595,en,The Huntsman: Winter's War,60.467984,2016/4/6,164602163,114,Released,The story before Snow White,The Huntsman: Winter's War,6,1523
125000000,98566,en,Teenage Mutant Ninja Turtles,143.350376,2014/8/7,477200000,101,Released,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,Teenage Mutant Ninja Turtles,5.8,2636
105000000,49047,en,Gravity,110.153618,2013/9/27,716392705,91,Released,Don't Let Go,Gravity,7.3,5751
116000000,9619,en,Dante's Peak,16.90444,1997/2/7,178127760,108,Released,The pressure is building...,Dante's Peak,5.7,428
135000000,308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,2016/6/1,245623848,112,Released,Raise some shell.,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963
120000000,166424,en,Fantastic Four,38.126095,2015/8/5,167977596,100,Released,Change is coming.,Fantastic Four,4.4,2278
110000000,1593,en,Night at the Museum,48.780039,2006/10/20,574480841,108,Released,Where History Comes To Life,Night at the Museum,6.3,2862
110000000,254128,en,San Andreas,100.412364,2015/5/27,470490832,114,Released,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,6,2968
110000000,714,en,Tomorrow Never Dies,42.887121,1997/12/11,333011068,119,Released,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.,Tomorrow Never Dies,6,925
110000000,2024,en,The Patriot,23.657284,2000/6/28,215294342,165,Released,Some things are worth fighting for.,The Patriot,6.8,1099
110000000,163,en,Ocean's Twelve,76.840712,2004/12/9,362744280,125,Released,Twelve is the new eleven.,Ocean's Twelve,6.4,2124
110000000,787,en,Mr. & Mrs. Smith,44.635452,2005/6/7,478207520,120,Released,Smart and sexy.,Mr. & Mrs. Smith,6.5,2965
110000000,262500,en,Insurgent,103.718387,2015/3/18,295238201,119,Released,One Choice Can Destroy You,Insurgent,6.2,3829
116000000,2567,en,The Aviator,45.616098,2004/12/17,102000000,170,Released,"For some men, the sky was the limit. For him, it was just the beginning.",The Aviator,7,1489
112000000,38745,en,Gulliver's Travels,22.845143,2010/12/25,237382724,85,Released,Something big is going down.,Gulliver's Travels,4.9,621
120000000,40805,en,The Green Hornet,31.703608,2011/1/12,227817248,119,Released,Breaking the Law to Protect It.,The Green Hornet,5.5,1251
110000000,53182,en,300: Rise of an Empire,71.510596,2014/3/5,337580051,102,Released,Seize your glory!,300: Rise of an Empire,6.1,2397
110000000,41513,en,The Smurfs,36.65422,2011/7/29,563749323,103,Released,Smurf Happens.,The Smurfs,5.5,1179
110000000,13700,en,Home on the Range,19.625972,2004/4/2,103951461,76,Released,Bust a Moo,Home on the Range,5.7,389
110000000,262504,en,Allegiant,86.105615,2016/3/9,179246868,121,Released,Break the boundaries of your world,Allegiant,5.9,1998
110000000,39254,en,Real Steel,37.195046,2011/9/28,299268508,127,Released,"If you get one shot, make it real.",Real Steel,6.6,2692
105000000,77931,en,The Smurfs 2,32.473628,2013/7/30,347434178,105,Released,Get ready to get naughty!,The Smurfs 2,5.5,695
160000000,1639,en,Speed 2: Cruise Control,23.336875,1997/6/13,164508066,121,Released,"As the stakes get higher, the ride gets even faster.",Speed 2: Cruise Control,4.1,434
110000000,80274,en,Ender's Game,45.94834,2013/10/23,125537191,114,Released,This is not a game.,Ender's Game,6.6,2303
110000000,1571,en,Live Free or Die Hard,48.93337,2007/6/20,383531464,128,Released,The old school cop is back!,Live Free or Die Hard,6.4,2089
93000000,120,en,The Lord of the Rings: The Fellowship of the Ring,138.049577,2001/12/18,871368364,178,Released,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8,8705
110000000,10204,en,Around the World in 80 Days,22.643776,2004/6/16,72178895,120,Released,Let your imagination soar.,Around the World in 80 Days,5.7,672
107000000,8489,en,Ali,18.866672,2001/12/11,87713825,157,Released,Float like a butterfly and sting like a bee.,Ali,6.7,447
0,10588,en,The Cat in the Hat,18.251129,2003/11/21,0,82,Released,Don't mess with the hat.,The Cat in the Hat,4.9,366
120000000,2048,en,"I, Robot",95.914473,2004/7/15,347234916,115,Released,Laws are made to be broken.,"I, Robot",6.7,3793
130000000,1495,en,Kingdom of Heaven,44.490453,2005/5/3,211643158,144,Released,"Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong",Kingdom of Heaven,6.6,1157
133000000,10137,en,Stuart Little,30.475297,1999/12/17,300135367,84,Released,The Little Family Just Got Bigger,Stuart Little,5.8,959
105000000,10198,en,The Princess and the Frog,62.479574,2009/12/8,267045765,97,Released,Every Love Story Begins With a Kiss...,The Princess and the Frog,6.7,1247
108000000,286217,en,The Martian,167.93287,2015/9/30,630161890,141,Released,Bring Him Home,The Martian,7.6,7268
126000000,1635,en,The Island,37.68056,2005/7/20,162949164,136,Released,Your time will come...,The Island,6.5,1770
90000000,24113,en,Town & Country,1.004579,2001/4/27,10372291,104,Released,There's no such thing as a small affair.,Town & Country,3.7,16
90000000,9679,en,Gone in Sixty Seconds,52.995628,2000/6/9,237202299,118,Released,"Ice Cold, Hot Wired.",Gone in Sixty Seconds,6.1,1485
103000000,98,en,Gladiator,95.301296,2000/5/1,457640427,155,Released,A Hero Will Rise.,Gladiator,7.9,5439
102000000,180,en,Minority Report,65.948959,2002/6/20,358372926,145,Released,The system is perfect until it comes after you.,Minority Report,7.1,2608
100000000,672,en,Harry Potter and the Chamber of Secrets,132.397737,2002/11/13,876688482,161,Released,Hogwarts is back in session.,Harry Potter and the Chamber of Secrets,7.4,5815
150000000,36557,en,Casino Royale,88.935165,2006/11/14,599045960,144,Released,Everyone has a past. Every legend has a beginning.,Casino Royale,7.3,3855
100000000,869,en,Planet of the Apes,51.188633,2001/7/25,362211740,119,Released,You'll be sorry you were ever born human,Planet of the Apes,5.6,1243
100000000,280,en,Terminator 2: Judgment Day,101.74155,1991/7/1,520000000,137,Released,It's nothing personal.,Terminator 2: Judgment Day,7.7,4185
80000000,11322,en,Public Enemies,33.691694,2009/7/1,214104620,140,Released,America's Most Wanted.,Public Enemies,6.5,1344
100000000,4982,en,American Gangster,42.361215,2007/11/2,266465037,157,Released,There are two sides to the American dream,American Gangster,7.4,1502
115000000,36955,en,True Lies,38.729418,1994/7/14,378882411,141,Released,"When he said I do, he never said what he did.",True Lies,6.8,1116
100000000,18487,en,The Taking of Pelham 1 2 3,40.597856,2009/6/11,150166126,106,Released,I can't get it out of my head. I'm gonna die today.,The Taking of Pelham 1 2 3,6.2,954
100000000,39451,en,Little Fockers,32.389353,2010/12/21,310650585,98,Released,"Kids bring everyone closer, right?",Little Fockers,5.4,1060
100000000,27581,en,The Other Guys,24.399642,2010/8/6,170432927,107,Released,When the cops are busy... Our only hope is...,The Other Guys,6.1,1383
100000000,9268,en,Eraser,24.507987,1996/6/21,242295562,115,Released,He will erase your past to protect your future.,Eraser,5.6,543
100000000,68718,en,Django Unchained,82.121691,2012/12/25,425368238,165,Released,"Life, liberty and the pursuit of vengeance.",Django Unchained,7.8,10099
100000000,10545,en,The Hunchback of Notre Dame,46.727941,1996/6/21,100138851,91,Released,,The Hunchback of Notre Dame,6.8,1129
100000000,11688,en,The Emperor's New Groove,51.113717,2000/12/9,169327687,78,Released,It's All About.....ME!,The Emperor's New Groove,7.2,1490
100000000,76163,en,The Expendables 2,53.732892,2012/8/8,312573423,103,Released,Back for War.,The Expendables 2,6.1,2896
100000000,2059,en,National Treasure,58.849256,2004/11/19,347451894,131,Released,The greatest adventure history has ever revealed.,National Treasure,6.4,1926
100000000,2486,en,Eragon,30.863434,2006/12/14,249288105,104,Released,"As darkness falls, the last dragon will choose its rider.",Eragon,4.9,967
100000000,16523,en,Where the Wild Things Are,31.586215,2009/10/16,100086793,101,Released,There's one in all of us.,Where the Wild Things Are,6.4,572
100000000,116711,en,Epic,36.711378,2013/5/15,268426634,102,Released,Discover a world beyond your imagination,Epic,6.4,1121
100000000,37710,en,The Tourist,41.426678,2010/12/8,278731369,103,Released,It all started when he met a woman,The Tourist,6,1699
100000000,9946,en,End of Days,20.652943,1999/11/24,211989043,121,Released,Prepare for the end.,End of Days,5.5,482
100000000,1372,en,Blood Diamond,52.792678,2006/12/7,170877916,143,Released,It will cost you everything.,Blood Diamond,7.3,2281
100000000,106646,en,The Wolf of Wall Street,95.007934,2013/12/25,392000694,180,Released,EARN. SPEND. PARTY.,The Wolf of Wall Street,7.9,6571
100000000,414,en,Batman Forever,48.205606,1995/5/31,336529144,121,Released,"Courage now, truth always...",Batman Forever,5.2,1498
105000000,563,en,Starship Troopers,58.782359,1997/11/6,121214377,129,Released,The only good bug is a dead bug.,Starship Troopers,6.7,1560
102000000,83542,en,Cloud Atlas,73.872343,2012/10/26,130482868,172,Released,Everything is Connected,Cloud Atlas,6.6,2977
80000000,41216,en,Legend of the Guardians: The Owls of Ga'Hoole,37.321848,2010/7/10,140073390,97,Released,On his way to finding a legend...he will become one.,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703
100000000,314,en,Catwoman,32.271938,2004/7/22,82102379,104,Released,CATch her in IMAX,Catwoman,4.2,808
100000000,184315,en,Hercules,76.842247,2014/7/23,243400000,99,Released,"Before he was a legend, he was a man.",Hercules,5.6,1680
140000000,9016,en,Treasure Planet,38.924136,2002/11/26,109578115,95,Released,Find your place in the universe.,Treasure Planet,7.2,948
100000000,18162,en,Land of the Lost,19.38841,2009/6/5,68688831,102,Released,Right place. Wrong time.,Land of the Lost,5.3,381
90000000,138103,en,The Expendables 3,61.025639,2014/8/4,206172544,127,Released,New team. New attitude. New mission.,The Expendables 3,6.1,1795
105000000,257088,en,Point Break,33.507289,2015/12/3,133718711,114,Released,The only law that matters is gravity,Point Break,5.5,783
84000000,10214,en,Son of the Mask,17.815595,2005/2/18,0,94,Released,Who's next?,Son of the Mask,3.6,338
100000000,205775,en,In the Heart of the Sea,50.767332,2015/11/20,93820758,122,Released,Based on the incredible true story that inspired Moby Dick,In the Heart of the Sea,6.5,1276
100000000,11692,en,The Adventures of Pluto Nash,12.092241,2002/8/15,7103973,95,Released,Action's future has arrived...,The Adventures of Pluto Nash,4.4,142
100000000,22972,en,Green Zone,30.254021,2010/3/11,94882889,115,Released,Chief Warrant Officer Roy Miller is done following orders,Green Zone,6.4,717
99000000,227973,en,The Peanuts Movie,34.308098,2015/11/5,246233113,88,Released,The story of an underdog. And his dog.,The Peanuts Movie,6.5,604
10000000,29193,en,The Spanish Prisoner,3.091077,1997/9/8,13835130,110,Released,It's the oldest con in the book.,The Spanish Prisoner,7.1,73
98000000,1734,en,The Mummy Returns,41.862983,2001/4/28,433013274,130,Released,The most powerful force on earth is about to be unleashed by the two people who should know better.,The Mummy Returns,6,2206
