bite_date,SpeciesIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,ResultsIDDesc
2010/3/8 0:00,DOG,MALE,BLK,,,40222,NO,BODY,2010/3/15 0:00,UNKNOWN,UNKNOWN
2010/3/8 0:00,DOG,FEMALE,TAN,,,40211,NO,BODY,2010/3/8 0:00,UNKNOWN,UNKNOWN
2010/3/9 0:00,DOG,UNKNOWN,,,,40203,YES,BODY,2010/3/10 0:00,UNKNOWN,UNKNOWN
2010/3/9 0:00,DOG,UNKNOWN,BLACK,3,2009/5/8 0:00,40291,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/10 0:00,DOG,UNKNOWN,,,,40216,NO,HEAD,2010/3/10 0:00,UNKNOWN,UNKNOWN
2010/3/10 0:00,DOG,MALE,TRI,1,2009/11/7 0:00,40006,NO,BODY,2010/3/11 0:00,RELEASED,UNKNOWN
2010/3/10 0:00,DOG,FEMALE,BLACK,1,2010/3/25 0:00,40223,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/10 0:00,DOG,MALE,TAN-WHT,,,40211,NO,BODY,2010/3/19 0:00,UNKNOWN,UNKNOWN
2010/3/11 0:00,DOG,FEMALE,TAN,,,40272,NO,BODY,,UNKNOWN,UNKNOWN
2010/3/11 0:00,DOG,UNKNOWN,,,,40212,NO,BODY,2010/3/11 0:00,UNKNOWN,UNKNOWN
2010/3/11 0:00,CAT,FEMALE,TRI,1,2010/3/25 0:00,40219,NO,BODY,2010/3/11 0:00,RELEASED,UNKNOWN
2010/3/11 0:00,CAT,FEMALE,BLK-WHT,1,2010/3/23 0:00,40245,NO,BODY,2010/3/11 0:00,RELEASED,UNKNOWN
2010/3/11 0:00,DOG,FEMALE,CREAM-WHT,1,2010/3/15 0:00,40222,NO,HEAD,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/11 0:00,DOG,FEMALE,WHITE,1,2010/3/18 0:00,40216,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/12 0:00,DOG,UNKNOWN,,,,40242,NO,HEAD,2010/3/17 0:00,RELEASED,UNKNOWN
2010/3/12 0:00,DOG,MALE,TRI,1,2009/7/6 0:00,40219,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/12 0:00,CAT,UNKNOWN,,,,40299,YES,BODY,2010/3/15 0:00,UNKNOWN,UNKNOWN
2010/3/13 0:00,DOG,FEMALE,TRI,1,2009/6/18 0:00,40291,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/13 0:00,DOG,MALE,WHT,1,2009/4/18 0:00,40216,NO,BODY,2010/3/15 0:00,RELEASED,UNKNOWN
2010/3/13 0:00,DOG,MALE,BRN-WHT,1,2009/9/16 0:00,40241,NO,HEAD,2010/3/17 0:00,RELEASED,UNKNOWN
2010/3/13 0:00,DOG,FEMALE,BRINDLE,1,2009/11/30 0:00,40214,NO,BODY,2010/3/16 0:00,RELEASED,UNKNOWN
2010/3/14 0:00,DOG,MALE,BLACK,1,2010/4/10 0:00,40299,NO,BODY,2010/3/16 0:00,RELEASED,UNKNOWN
2010/3/16 0:00,DOG,UNKNOWN,,,,40211,YES,BODY,2010/3/16 0:00,UNKNOWN,UNKNOWN
2010/3/16 0:00,DOG,MALE,WHITE,1,2009/9/28 0:00,40272,NO,BODY,2010/3/17 0:00,RELEASED,UNKNOWN
2010/3/16 0:00,DOG,UNKNOWN,GOLDEN,1,2009/12/23 0:00,40272,NO,BODY,2010/3/26 0:00,RELEASED,UNKNOWN
2010/3/17 0:00,DOG,UNKNOWN,BLK-WHT,,2009/11/3 0:00,40272,NO,HEAD,,UNKNOWN,UNKNOWN
2010/3/17 0:00,DOG,MALE,BLACK,1,2010/2/25 0:00,40258,NO,BODY,2010/3/23 0:00,RELEASED,UNKNOWN
2010/3/18 0:00,DOG,UNKNOWN,TAN-WHT,1,2009/8/17 0:00,40203,NO,BODY,2010/3/19 0:00,RELEASED,UNKNOWN
2010/3/18 0:00,DOG,UNKNOWN,BLACK-WHT,,,40219,NO,BODY,2010/3/18 0:00,UNKNOWN,UNKNOWN
2010/3/19 0:00,CAT,FEMALE,GRAY,1,2009/7/3 0:00,40213,NO,BODY,2010/3/22 0:00,RELEASED,UNKNOWN
2010/3/19 0:00,CAT,UNKNOWN,BUFF,,,40213,NO,HEAD,2010/3/19 0:00,UNKNOWN,UNKNOWN
2010/3/19 0:00,DOG,FEMALE,BROWN-TAN,1,2009/4/10 0:00,40218,NO,BODY,2010/3/23 0:00,RELEASED,UNKNOWN
2010/3/19 0:00,DOG,MALE,BLK-TAN,,2009/3/18 0:00,40203,NO,BODY,2010/3/19 0:00,UNKNOWN,UNKNOWN
2010/3/20 0:00,CAT,UNKNOWN,,,,40207,NO,BODY,2010/3/22 0:00,UNKNOWN,UNKNOWN
2010/3/20 0:00,DOG,FEMALE,TRI,,,40291,NO,BODY,2010/3/22 0:00,UNKNOWN,UNKNOWN
2010/3/20 0:00,DOG,MALE,BLK,1,2009/9/19 0:00,40243,NO,BODY,2010/3/22 0:00,RELEASED,UNKNOWN
2010/3/20 0:00,DOG,MALE,WHT-BLK,1,2009/7/17 0:00,87604,NO,BODY,2010/3/22 0:00,RELEASED,UNKNOWN
2010/3/20 0:00,DOG,MALE,WHT-BLK,3,2009/2/26 0:00,40243,NO,BODY,2010/3/23 0:00,RELEASED,UNKNOWN
2010/3/20 0:00,DOG,FEMALE,BLONDE,,,40206,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/3/21 0:00,CAT,UNKNOWN,WHITE-ORAN,,,40205,NO,BODY,2010/3/21 0:00,UNKNOWN,UNKNOWN
2010/3/21 0:00,DOG,FEMALE,BLK-BRN,,,40118,NO,BODY,2010/3/25 0:00,RELEASED,UNKNOWN
2010/3/21 0:00,DOG,UNKNOWN,BRN-WHT,1,2009/7/24 0:00,42027,NO,BODY,2010/3/21 0:00,RELEASED,UNKNOWN
2010/3/22 0:00,DOG,UNKNOWN,WHITE,,,40243,NO,BODY,2010/3/22 0:00,RELEASED,UNKNOWN
2010/3/22 0:00,CAT,UNKNOWN,GRAY-TIGER,,,40258,NO,BODY,2010/3/22 0:00,UNKNOWN,UNKNOWN
2010/3/22 0:00,CAT,UNKNOWN,,,,40299,YES,BODY,2010/3/24 0:00,UNKNOWN,UNKNOWN
2010/3/22 0:00,DOG,MALE,CHOCOLATE,1,2009/8/26 0:00,40205,NO,BODY,2010/3/26 0:00,RELEASED,UNKNOWN
2010/3/23 0:00,DOG,MALE,BLK-BRN,3,,40243,NO,HEAD,2010/3/23 0:00,RELEASED,UNKNOWN
2010/3/23 0:00,DOG,MALE,BLACK,1,2009/10/8 0:00,40299,NO,BODY,2010/3/24 0:00,RELEASED,UNKNOWN
2010/3/23 0:00,CAT,MALE,TABBY,,,40241,NO,BODY,2010/3/24 0:00,RELEASED,UNKNOWN
2010/3/23 0:00,DOG,UNKNOWN,BLK,,,40229,YES,BODY,2010/3/24 0:00,UNKNOWN,UNKNOWN
2010/3/23 0:00,DOG,UNKNOWN,TRI,,,40223,NO,BODY,2010/3/23 0:00,UNKNOWN,UNKNOWN
2010/3/24 0:00,DOG,UNKNOWN,,,,40241,YES,BODY,2010/3/25 0:00,UNKNOWN,UNKNOWN
2010/3/25 0:00,DOG,FEMALE,BROWNISHRE,3,2007/3/22 0:00,40213,NO,BODY,2010/3/26 0:00,RELEASED,UNKNOWN
2010/3/25 0:00,RACCOON,UNKNOWN,,,,40272,YES,BODY,2010/3/26 0:00,UNKNOWN,UNKNOWN
2010/3/26 0:00,DOG,FEMALE,WHITE,1,2010/4/5 0:00,40220,NO,BODY,2010/3/29 0:00,RELEASED,UNKNOWN
2010/3/26 0:00,DOG,MALE,BLK,,,40243,NO,BODY,2010/3/29 0:00,RELEASED,UNKNOWN
2010/3/27 0:00,DOG,MALE,BLK-BRN,3,2008/10/18 0:00,40223,NO,BODY,2010/3/29 0:00,RELEASED,UNKNOWN
2010/3/27 0:00,DOG,UNKNOWN,BROWN-BLK,3,2010/4/7 0:00,40214,NO,BODY,2010/3/29 0:00,RELEASED,UNKNOWN
2010/3/28 0:00,DOG,UNKNOWN,,,,40241,YES,BODY,2010/3/29 0:00,UNKNOWN,UNKNOWN
2010/3/28 0:00,DOG,FEMALE,WHITE,3,2009/11/23 0:00,40222,NO,BODY,2010/3/30 0:00,RELEASED,UNKNOWN
2010/3/29 0:00,DOG,UNKNOWN,,,,40210,NO,BODY,2010/3/30 0:00,UNKNOWN,UNKNOWN
2010/3/30 0:00,DOG,UNKNOWN,GOLDEN,,,40222,YES,BODY,2010/3/31 0:00,UNKNOWN,UNKNOWN
2010/3/30 0:00,DOG,MALE,GOLDEN,3,2010/3/2 0:00,40223,NO,HEAD,2010/4/1 0:00,RELEASED,UNKNOWN
2010/3/31 0:00,DOG,MALE,BROWN,3,2008/2/6 0:00,40245,NO,BODY,2010/4/1 0:00,RELEASED,UNKNOWN
2010/3/31 0:00,DOG,MALE,BLK-TAN,,,40203,NO,BODY,2010/3/31 0:00,UNKNOWN,UNKNOWN
2010/4/1 0:00,DOG,UNKNOWN,BLK-WHT,,2009/4/15 0:00,40219,NO,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/1 0:00,DOG,MALE,BROWN,1,2009/5/2 0:00,40241,NO,HEAD,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,DOG,FEMALE,BLK,,,47106,NO,BODY,2010/4/1 0:00,UNKNOWN,UNKNOWN
2010/4/1 0:00,DOG,MALE,TAN,1,2009/3/13 0:00,40241,NO,HEAD,2010/4/2 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,DOG,MALE,WHITE,3,2007/5/23 0:00,40211,NO,HEAD,2010/4/2 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,CAT,MALE,GREY-WHT,1,2010/4/17 0:00,40223,NO,BODY,2010/4/2 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,DOG,FEMALE,BLK-WHT,3,2009/12/31 0:00,40245,NO,BODY,2010/4/2 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,CAT,MALE,GRAY,1,2009/6/9 0:00,40207,NO,BODY,2010/4/2 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,CAT,UNKNOWN,BROWN-WHT,,,40210,NO,BODY,2010/4/1 0:00,UNKNOWN,UNKNOWN
2010/4/1 0:00,DOG,UNKNOWN,BLACK-BRN,3,2009/4/27 0:00,40222,NO,BODY,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/1 0:00,DOG,UNKNOWN,BROWN-BLK,,,40291,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/1 0:00,DOG,UNKNOWN,BLACK,,2009/11/9 0:00,40216,NO,BODY,2010/4/1 0:00,UNKNOWN,UNKNOWN
2010/4/2 0:00,RACCOON,UNKNOWN,,,,40118,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/2 0:00,DOG,FEMALE,BROWN-WHT,,,40218,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/2 0:00,DOG,MALE,BLACK-WHT,1,2010/1/18 0:00,40205,YES,BODY,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/2 0:00,CAT,UNKNOWN,ORANGE-WHT,,,40291,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/2 0:00,DOG,MALE,TAN-BLK,3,2010/4/10 0:00,40118,NO,BODY,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/2 0:00,DOG,UNKNOWN,BLK-WHT,,,40212,YES,BODY,2010/4/16 0:00,UNKNOWN,UNKNOWN
2010/4/3 0:00,DOG,UNKNOWN,BROWN0-WHT,,,40215,NO,HEAD,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/3 0:00,DOG,UNKNOWN,TAN-WHT,,,40215,YES,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/3 0:00,CAT,FEMALE,TRI,1,2010/4/17 0:00,40241,NO,BODY,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/3 0:00,DOG,UNKNOWN,BROWN-WHT,,2009/10/27 0:00,40213,NO,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/4 0:00,DOG,FEMALE,BLACK,1,2010/4/5 0:00,40219,NO,BODY,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/4 0:00,CAT,UNKNOWN,,,,40241,NO,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/4 0:00,DOG,MALE,GRAY-TAN,1,2009/7/2 0:00,40059,NO,BODY,2010/4/5 0:00,RELEASED,UNKNOWN
2010/4/4 0:00,DOG,UNKNOWN,TAN,,,40204,NO,BODY,2010/4/6 0:00,RELEASED,UNKNOWN
2010/4/5 0:00,DOG,UNKNOWN,BROWN-WHT,,,40217,NO,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/5 0:00,DOG,UNKNOWN,BROWN,,,40216,NO,HEAD,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/5 0:00,DOG,MALE,BLACK-TAN,3,2010/2/15 0:00,40218,NO,BODY,2010/4/6 0:00,RELEASED,UNKNOWN
2010/4/5 0:00,DOG,MALE,,1,2009/5/28 0:00,40223,NO,BODY,2010/4/8 0:00,RELEASED,UNKNOWN
2010/4/5 0:00,DOG,UNKNOWN,BROWN-TAN,,,48162,NO,BODY,2010/4/5 0:00,UNKNOWN,UNKNOWN
2010/4/6 0:00,DOG,UNKNOWN,BLACK-GRAY,1,2009/6/10 0:00,40229,NO,BODY,2010/4/6 0:00,RELEASED,UNKNOWN
2010/4/6 0:00,DOG,MALE,WHITE-BLK,,,40214,YES,BODY,2010/4/6 0:00,UNKNOWN,UNKNOWN
2010/4/6 0:00,DOG,MALE,BLACK,1,2010/1/1 0:00,47129,NO,HEAD,2010/4/8 0:00,RELEASED,UNKNOWN
2010/4/6 0:00,DOG,FEMALE,RED,3,2010/4/1 0:00,40203,NO,HEAD,2010/4/9 0:00,RELEASED,UNKNOWN
2010/4/6 0:00,DOG,UNKNOWN,BLACK,,,40229,NO,BODY,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/6 0:00,DOG,UNKNOWN,BLUE MERLE,1,2010/1/25 0:00,40205,NO,BODY,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/7 0:00,DOG,MALE,YELLOWISH,1,2009/6/11 0:00,40223,NO,BODY,2010/4/8 0:00,RELEASED,UNKNOWN
2010/4/7 0:00,DOG,UNKNOWN,BROWN,,,40272,NO,HEAD,2010/4/9 0:00,UNKNOWN,UNKNOWN
2010/4/7 0:00,DOG,MALE,BLK-WHT,1,2009/12/10 0:00,40241,NO,BODY,2010/4/8 0:00,RELEASED,UNKNOWN
2010/4/9 0:00,DOG,FEMALE,CHESTNUT,,,40299,YES,HEAD,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/9 0:00,DOG,FEMALE,BL-BRINDLE,,,40299,NO,HEAD,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/9 0:00,DOG,MALE,GRAY,1,2010/12/16 0:00,40215,NO,HEAD,2010/4/13 0:00,RELEASED,UNKNOWN
2010/4/9 0:00,DOG,MALE,BLACK,2,2008/12/30 0:00,40243,NO,BODY,2010/4/9 0:00,UNKNOWN,UNKNOWN
2010/4/9 0:00,DOG,FEMALE,BLACK-WHT,1,2010/4/27 0:00,40228,NO,BODY,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/9 0:00,DOG,FEMALE,BLK-WHT,1,2010/4/22 0:00,40229,NO,BODY,2010/4/12 0:00,RELEASED,UNKNOWN
2010/4/9 0:00,DOG,MALE,BROWN-WHT,1,2009/6/2 0:00,40165,NO,BODY,2010/4/16 0:00,RELEASED,UNKNOWN
2010/4/10 0:00,CAT,UNKNOWN,GRAY,,,40299,YES,HEAD,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/10 0:00,DOG,FEMALE,BROWN-WHT,,,40218,YES,BODY,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/11 0:00,DOG,UNKNOWN,RED,,,40217,YES,BODY,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/11 0:00,CAT,UNKNOWN,,,,40214,NO,BODY,2010/4/12 0:00,UNKNOWN,UNKNOWN
2010/4/12 0:00,DOG,FEMALE,WHT-BLK,2,2009/8/28 0:00,40204,NO,BODY,2010/4/15 0:00,RELEASED,UNKNOWN
2010/4/14 0:00,DOG,UNKNOWN,,,,40207,NO,BODY,2010/4/14 0:00,UNKNOWN,UNKNOWN
2010/4/14 0:00,DOG,MALE,BROWN,1,2010/4/12 0:00,40207,NO,BODY,2010/4/15 0:00,RELEASED,UNKNOWN
2010/4/14 0:00,DOG,FEMALE,MULTI,3,2010/3/22 0:00,40218,NO,BODY,2010/4/15 0:00,RELEASED,UNKNOWN
2010/4/15 0:00,DOG,FEMALE,FAWN-WHT,1,2010/4/17 0:00,40219,NO,BODY,2010/4/16 0:00,RELEASED,UNKNOWN
2010/4/16 0:00,DOG,FEMALE,SABLE,3,2010/4/7 0:00,40218,NO,BODY,2010/4/19 0:00,RELEASED,UNKNOWN
2010/4/17 0:00,DOG,UNKNOWN,TAN,,,40210,YES,HEAD,2010/4/19 0:00,UNKNOWN,UNKNOWN
2010/4/17 0:00,DOG,MALE,RED-BRN-BK,1,2010/2/11 0:00,40299,NO,HEAD,2010/4/19 0:00,RELEASED,UNKNOWN
2010/4/17 0:00,CAT,MALE,BLK-BRN,1,2010/5/3 0:00,40222,NO,BODY,2010/4/22 0:00,RELEASED,UNKNOWN
2010/4/17 0:00,CAT,FEMALE,GREY-WHT,,2010/2/20 0:00,40245,YES,BODY,2010/4/23 0:00,UNKNOWN,UNKNOWN
2010/4/18 0:00,DOG,UNKNOWN,BROWN,,2008/2/28 0:00,40023,NO,BODY,2010/4/19 0:00,UNKNOWN,UNKNOWN
2010/4/18 0:00,DOG,UNKNOWN,BRN-WHITE,,,40219,YES,BODY,2010/4/19 0:00,UNKNOWN,UNKNOWN
2010/4/18 0:00,DOG,FEMALE,WHITE,,,40229,YES,BODY,2010/4/20 0:00,UNKNOWN,UNKNOWN
2010/4/18 0:00,DOG,UNKNOWN,TAN-WHT,,2009/10/2 0:00,40219,NO,BODY,2010/4/26 0:00,UNKNOWN,UNKNOWN
2010/4/18 0:00,DOG,UNKNOWN,,,,40299,NO,BODY,2010/4/26 0:00,RELEASED,UNKNOWN
2010/4/18 0:00,DOG,MALE,BLUE-GRAY-,1,2009/11/8 0:00,40245,NO,HEAD,2010/4/29 0:00,RELEASED,UNKNOWN
2010/4/19 0:00,DOG,UNKNOWN,,,,40220,NO,BODY,2010/4/19 0:00,RELEASED,UNKNOWN
2010/4/19 0:00,DOG,UNKNOWN,,,,40205,NO,BODY,2010/4/19 0:00,RELEASED,UNKNOWN
2010/4/19 0:00,DOG,UNKNOWN,,,,40229,NO,BODY,2010/4/20 0:00,UNKNOWN,UNKNOWN
2010/4/19 0:00,DOG,UNKNOWN,BLACK-WHT,,2010/2/19 0:00,40229,NO,BODY,2010/4/26 0:00,UNKNOWN,UNKNOWN
2010/4/19 0:00,DOG,MALE,BLK-WHT,,,40219,NO,BODY,2010/4/26 0:00,RELEASED,UNKNOWN
2010/4/20 0:00,DOG,MALE,DARK BRN,1,2010/5/6 0:00,40208,NO,HEAD,2010/4/23 0:00,RELEASED,UNKNOWN
2010/4/20 0:00,CAT,UNKNOWN,,,,40228,NO,BODY,2010/4/21 0:00,RELEASED,UNKNOWN
2010/4/20 0:00,DOG,UNKNOWN,BLK-WHT,,,40216,YES,BODY,2010/4/21 0:00,UNKNOWN,UNKNOWN
2010/4/20 0:00,DOG,UNKNOWN,TAN,,,40214,YES,BODY,2010/4/21 0:00,UNKNOWN,UNKNOWN
2010/4/20 0:00,DOG,UNKNOWN,,,,40208,NO,BODY,2010/4/21 0:00,UNKNOWN,UNKNOWN
2010/4/20 0:00,DOG,UNKNOWN,BRN-BRINDL,1,2010/5/14 0:00,40216,NO,BODY,2010/4/20 0:00,RELEASED,UNKNOWN
2010/4/21 0:00,DOG,UNKNOWN,,,,40214,NO,BODY,2010/4/22 0:00,UNKNOWN,UNKNOWN
2010/4/21 0:00,DOG,FEMALE,TRI,,2009/4/10 0:00,40220,NO,HEAD,2010/4/23 0:00,RELEASED,UNKNOWN
2010/4/21 0:00,DOG,FEMALE,BROWN,2,2008/10/28 0:00,40215,NO,BODY,2010/4/22 0:00,RELEASED,UNKNOWN
2010/4/21 0:00,DOG,FEMALE,BROWN-WHT,1,2009/8/21 0:00,40245,NO,HEAD,2010/4/27 0:00,UNKNOWN,UNKNOWN
2010/4/21 0:00,DOG,UNKNOWN,TRI,,,40203,NO,BODY,2010/4/21 0:00,UNKNOWN,UNKNOWN
2010/4/22 0:00,CAT,MALE,GRAY-WHT,,,40213,NO,BODY,2010/4/22 0:00,RELEASED,UNKNOWN
2010/4/22 0:00,DOG,FEMALE,WHITE,1,2008/9/25 0:00,40220,NO,BODY,2010/4/23 0:00,RELEASED,UNKNOWN
2010/4/22 0:00,CAT,MALE,GRAY,1,2010/4/4 0:00,40023,YES,BODY,2010/4/23 0:00,RELEASED,UNKNOWN
2010/4/23 0:00,DOG,MALE,BLK-WHT,1,2010/4/11 0:00,40245,NO,BODY,2010/4/23 0:00,RELEASED,UNKNOWN
2010/4/23 0:00,DOG,MALE,BROWN-BLK,1,2010/5/13 0:00,40118,NO,BODY,2010/4/26 0:00,RELEASED,UNKNOWN
2010/4/23 0:00,DOG,UNKNOWN,BLK-WHT,,2009/8/27 0:00,40211,NO,BODY,2010/4/23 0:00,UNKNOWN,UNKNOWN
2010/4/24 0:00,DOG,FEMALE,BROWN,1,2010/4/2 0:00,40218,NO,BODY,2010/4/26 0:00,RELEASED,UNKNOWN
2010/4/26 0:00,DOG,UNKNOWN,BL-BRINDLE,,2010/1/31 0:00,40241,NO,BODY,,UNKNOWN,UNKNOWN
2010/4/26 0:00,DOG,UNKNOWN,,,,40241,YES,BODY,2010/4/27 0:00,UNKNOWN,UNKNOWN
2010/4/26 0:00,DOG,UNKNOWN,BROWN-RED,,,40272,NO,BODY,2010/4/29 0:00,UNKNOWN,UNKNOWN
2010/4/27 0:00,DOG,MALE,BROWN,1,2010/1/1 0:00,40208,NO,HEAD,2010/4/29 0:00,RELEASED,UNKNOWN
2010/4/28 0:00,DOG,FEMALE,TRI,,,40014,NO,BODY,2010/4/29 0:00,RELEASED,UNKNOWN
2010/4/28 0:00,CAT,UNKNOWN,BLONDE,1,2010/3/2 0:00,40291,NO,BODY,2010/4/29 0:00,RELEASED,UNKNOWN
2010/4/28 0:00,DOG,UNKNOWN,,,,40216,NO,BODY,2010/4/29 0:00,UNKNOWN,UNKNOWN
2010/4/28 0:00,DOG,MALE,BLACK-WHT,1,2010/5/14 0:00,47119-9567,NO,BODY,2010/4/29 0:00,RELEASED,UNKNOWN
2010/4/28 0:00,DOG,MALE,TAN-WHT,1,2010/5/26 0:00,40214,NO,BODY,2010/4/28 0:00,RELEASED,UNKNOWN
2010/4/28 0:00,DOG,UNKNOWN,RED-WHT,,2008/12/11 0:00,40228,NO,BODY,2010/5/6 0:00,UNKNOWN,UNKNOWN
2010/4/29 0:00,DOG,FEMALE,YELLOW,1,2009/7/22 0:00,47135,NO,HEAD,2010/5/3 0:00,RELEASED,UNKNOWN
2010/4/29 0:00,DOG,UNKNOWN,,,,40216,NO,BODY,2010/4/30 0:00,RELEASED,UNKNOWN
2010/4/30 0:00,DOG,MALE,RED,1,2010/5/11 0:00,40272,NO,BODY,2010/5/6 0:00,RELEASED,UNKNOWN
2010/4/30 0:00,DOG,UNKNOWN,,,,40215,NO,BODY,2010/4/30 0:00,UNKNOWN,UNKNOWN
2010/5/1 0:00,DOG,MALE,TAN,,,40059,NO,HEAD,2010/5/3 0:00,UNKNOWN,UNKNOWN
2010/5/1 0:00,DOG,MALE,WHT-BLK,3,2007/6/26 0:00,40215,NO,BODY,2010/5/3 0:00,RELEASED,UNKNOWN
2010/5/1 0:00,DOG,UNKNOWN,BLK,,,40212,NO,BODY,2010/5/3 0:00,UNKNOWN,UNKNOWN
2010/5/1 0:00,DOG,MALE,BRN-WHT,1,2009/10/8 0:00,40207,NO,HEAD,2010/5/5 0:00,RELEASED,UNKNOWN
2010/5/1 0:00,DOG,UNKNOWN,,,,40217,YES,BODY,2010/5/5 0:00,UNKNOWN,UNKNOWN
2010/5/1 0:00,DOG,MALE,GOLDEN-BRN,,,40205,NO,HEAD,2010/5/6 0:00,RELEASED,UNKNOWN
2010/5/2 0:00,DOG,FEMALE,BLK,1,2009/12/11 0:00,40210,NO,BODY,2010/5/3 0:00,RELEASED,UNKNOWN
2010/5/3 0:00,DOG,UNKNOWN,,,,40219,NO,BODY,2010/5/3 0:00,UNKNOWN,UNKNOWN
2010/5/3 0:00,DOG,UNKNOWN,TRI,,2008/9/26 0:00,40229,NO,HEAD,2010/5/5 0:00,UNKNOWN,UNKNOWN
2010/5/3 0:00,DOG,MALE,BLUE,1,2010/5/10 0:00,40218,NO,BODY,2010/5/3 0:00,RELEASED,UNKNOWN
2010/5/3 0:00,DOG,UNKNOWN,BLK,,,40219,YES,BODY,2010/5/17 0:00,UNKNOWN,UNKNOWN
2010/5/4 0:00,DOG,MALE,BL BRINDLE,,,40212,NO,BODY,,UNKNOWN,UNKNOWN
2010/5/4 0:00,DOG,FEMALE,BLACK-WHT,,,40219,NO,BODY,2010/5/5 0:00,RELEASED,UNKNOWN
2010/5/4 0:00,DOG,MALE,WHT,1,2010/1/5 0:00,40241,NO,BODY,2010/5/5 0:00,RELEASED,UNKNOWN
2010/5/4 0:00,DOG,UNKNOWN,BRN,,2009/10/10 0:00,40206,NO,BODY,2010/5/4 0:00,UNKNOWN,UNKNOWN
2010/5/4 0:00,DOG,MALE,BRN-BLK,1,2010/4/8 0:00,40241,NO,BODY,2010/5/14 0:00,RELEASED,UNKNOWN
2010/5/5 0:00,DOG,FEMALE,BLK-GRAY,,,40272,NO,BODY,2010/5/5 0:00,RELEASED,UNKNOWN
2010/5/5 0:00,DOG,MALE,BLK-WHITE,1,2010/5/18 0:00,40214,NO,BODY,2010/5/12 0:00,RELEASED,UNKNOWN
2010/5/6 0:00,DOG,UNKNOWN,,,,40203,NO,BODY,2010/5/7 0:00,RELEASED,UNKNOWN
2010/5/6 0:00,DOG,FEMALE,RED-BROWN,1,2009/10/15 0:00,40241,NO,BODY,2010/5/7 0:00,RELEASED,UNKNOWN
2010/5/6 0:00,DOG,UNKNOWN,,,,40272,YES,BODY,2010/5/11 0:00,UNKNOWN,UNKNOWN
2010/5/7 0:00,DOG,MALE,BLK-TAN,3,2009/7/8 0:00,40299,NO,HEAD,2010/5/10 0:00,UNKNOWN,UNKNOWN
2010/5/7 0:00,DOG,UNKNOWN,YELLOW,,2010/5/6 0:00,40272,NO,BODY,2010/5/7 0:00,UNKNOWN,UNKNOWN
2010/5/7 0:00,CAT,UNKNOWN,TORTIE,,2010/4/24 0:00,40222,NO,BODY,2010/5/7 0:00,UNKNOWN,UNKNOWN
2010/5/7 0:00,DOG,MALE,BLK-WHT,,,40204,NO,BODY,2010/5/10 0:00,RELEASED,UNKNOWN
2010/5/7 0:00,DOG,UNKNOWN,,,,40223,YES,BODY,2010/5/11 0:00,UNKNOWN,UNKNOWN
2010/5/9 0:00,DOG,UNKNOWN,BLUE-WHT,,2009/6/2 0:00,40211,NO,BODY,2010/5/9 0:00,UNKNOWN,UNKNOWN
